store_id,name,address,suburb,chain?,website_url,phone_number,lat,lng,apportioned_pop,pop_density_per_sqkm
STR_0654,Arthur's Pet & Produce (Argy Pets),392 Lake Rd,Argenton,False,http://www.argypets.com.au/,(02) 4958 8110,-32.9330348,151.6346929,24580.267397941738,869.35
STR_0655,Petbarn Glendale,P03/387 Lake Rd,Glendale,True,https://www.petbarn.com.au/store-finder/glendale?utm_content=local_seo,(02) 4917 0444,-32.9324901,151.6389817,26409.93205236396,934.06
STR_0656,Chemist Discount Centre Cardiff,2/50 Harrison St,Cardiff,True,http://www.chemistdiscountcentre.com.au/,(02) 4954 5355,-32.9412,151.6600495,34597.4522089417,1223.63
STR_0657,Petstock Cameron Park,T18 Cameron Park Plaza Corner Northridge Dr &,Cameron Park,True,https://www.petstock.com.au/store/petstock-cameron-park-2126?utm_term=plcid_6062894370925245804,(02) 4911 9115,-32.9159657,151.5977958,21369.19070510639,755.78
STR_0658,Hot Bargain Jesmond,Ground Floor,Jesmond,True,https://www.hotbargain.com.au/,(02) 4023 8810,-32.9024263,151.6901076,45260.2259174462,1600.75
STR_0659,Kmart Glendale,10 Stockland Dr,Glendale,True,https://www.kmart.com.au/store-detail/Kmart+Glendale?utm_source=google&utm_medium=organic&utm_campaign=googleplaces&utm_content=kmart+glendale,(02) 4922 7000,-32.9345109,151.6446316,28631.61007988995,1012.64
STR_0660,Krakking Korals,3/8 Withers St,West Wallsend,False,https://www.krakkingkorals.com.au/,0411 755 668,-32.9038368,151.5811112,11679.717687107215,413.09
STR_0661,Cinda’s Pet Services,2/96 Northville Dr,Barnsley,False,https://www.cindaspetservices.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb,0424 649 428,-32.931954,151.5862688,11326.37974105077,400.59
STR_0662,Ozybushgirl,6 Fourth St,Seahampton,False,https://ozybushgirl.myshopify.com/,0423 835 292,-32.8908156,151.5852186,8605.058980571152,304.34
STR_0663,Friendly Grocer West Wallsend,6 Withers St,West Wallsend,True,http://www.friendlygrocer.com.au/,(02) 4953 3388,-32.9034099,151.5810199,11472.144925619616,405.74
STR_0664,Spar,26 Main Rd,Boolaroo,True,https://www.spar.com.au/,(02) 4958 6444,-32.9524272,151.6235826,18483.10117699777,653.71
STR_0665,PETQuarters,4/7A Griffiths Rd,Broadmeadow,True,https://www.petquarters.com.au/,(02) 4969 4327,-32.9168785,151.7311726,66795.17491828217,2362.4
STR_0666,Petstock Adamstown,67-71 Fletcher St,Adamstown,True,https://www.petstock.com.au/store/petstock-adamstown-2038?utm_term=plcid_16550822665757522017,(02) 4956 3550,-32.9391667,151.7183361,48935.06505885628,1730.72
STR_0667,Petbarn Islington,152 Maitland Rd,Islington,True,https://www.petbarn.com.au/store-finder/islington?utm_content=local_seo,(02) 4070 0300,-32.91468160000001,151.7477985,55609.90895190123,1966.8
STR_0668,Petbarn Kotara,Kotara Homemaker Centre,Kotara,True,https://www.petbarn.com.au/store-finder/kotara?utm_content=local_seo,(02) 4952 2933,-32.94026650000001,151.7065086,47792.68038853574,1690.32
STR_0669,Petbarn Newcastle West,17 Arnott St,Newcastle West,True,https://www.petbarn.com.au/store-finder/newcastle-west?utm_content=local_seo,(02) 4926 2006,-32.930638,151.7651032,48215.99663118643,1705.29
STR_0670,Dozer & Co Pet Food,57 Joslin St,Kotara,False,https://dozer-co.com.au/,(02) 4062 0499,-32.945071,151.6985449,46328.83698293992,1638.55
STR_0671,Mayfield Super Save,129b Maitland Rd,Mayfield,False,,(02) 4967 3130,-32.898628,151.738497,40906.1232913057,1446.76
STR_0672,Charlie Butt Dog Pants & Bands,Online,Newcastle,True,,,-32.9282968,151.781504,29170.80212552526,1031.71
STR_0673,Hunter Pet SPA,281 Hunter St,Newcastle,True,https://sites.google.com/view/hunterpetspa/home,0426 167 968,-32.9267229,151.7758925,36903.59870867504,1305.2
STR_0674,The CBD MART CONVENIENCE STORE,840 Hunter St,Newcastle West,False,,,-32.9248631,151.7592385,54375.57893891721,1923.14
STR_0675,Cafe inu,43 Denison St,Carrington,False,http://cafeinu.com.au/,(02) 4961 1131,-32.91686809999999,151.7641953,48212.6085992309,1705.17
STR_0676,Discount General,Shop 73/46 Wilsons Rd,Mount Hutton,True,,0406 339 696,-32.9850547,151.6726777,33741.51601348612,1193.36
STR_0677,4 Pines Charlestown,Charlestown Square,Charlestown,True,https://4pinesbeer.com.au/venues/4-pines-charlestown?utm_source=google&utm_medium=organic&utm_campaign=charlestown&utm_content=charlestown,0413 821 265,-32.9622756,151.6951726,40575.67660715656,1435.07
STR_0678,The Stable Door,Charlestown Square,Charlestown,True,https://thestabledoor.com.au/,0422 044 460,-32.9643772,151.6941231,40599.62702864543,1435.92
STR_0679,Chemist Warehouse Lake Macquarie Fair,Lake Macquarie Fair T44,Mount Hutton,True,https://www.chemistwarehouse.com.au/,(02) 4948 4411,-32.9847219,151.6722731,33820.51534877151,1196.16
STR_0680,The Pet Gypsy,5 Newcomen St,Newcastle,True,,0410 550 687,-32.9268195,151.7824559,27923.991625355862,987.61
STR_0681,Kmart Waratah,91-111 Turton Rd,Waratah,True,https://www.kmart.com.au/store-detail/Kmart+Waratah?utm_source=google&utm_medium=organic&utm_campaign=googleplaces&utm_content=kmart+waratah,(02) 4014 5400,-32.9070745,151.7256603,57266.328079849256,2025.38
STR_0682,Kmart Kotara,2054 Westfield Kotara S/C,Kotara,True,https://www.kmart.com.au/store-detail/Kmart+Kotara?utm_source=google&utm_medium=organic&utm_campaign=googleplaces&utm_content=kmart+kotara,(02) 4064 4900,-32.94204089999999,151.7118862,46578.682875308456,1647.38
STR_0683,Bunnings Kotara,30 Northcott Dr,Kotara,True,https://www.bunnings.com.au/stores/nsw/kotara?utm_source=google&utm_medium=places&utm_content=bunnings-kotara&utm_campaign=googleplaces,(02) 4941 0600,-32.9392458,151.7101025,47503.86612038413,1680.11
STR_0684,Somerford Raw & Natural Pet Food (prev. Pet Shop Boyz),Unit 1/5 Channel Rd,Mayfield West,False,https://somerfordrawandnatural.com.au/,(02) 4960 0708,-32.8823529,151.722965,26070.990851883176,922.07
STR_0685,Bunnings Wallsend,Corner Sandgate Road &,Wallsend,True,https://www.bunnings.com.au/stores/nsw/wallsend?utm_source=google&utm_medium=places&utm_content=bunnings-wallsend&utm_campaign=googleplaces,(02) 4941 6400,-32.897361,151.673668,38522.8119690422,1362.47
STR_0686,The Craft Butcher,108 Elder St,Lambton,False,https://www.thecraftbutcher.com.au/,(02) 4957 1185,-32.9114283,151.7080463,53052.54673061822,1876.35
STR_0687,Hot Bargain Waratah,91 Turton Rd,Waratah,True,https://www.hotbargain.com.au/,(02) 4023 8810,-32.9078452,151.726824,57742.8677456327,2042.24
STR_0688,Hunter Animal Watch Inc. Charity Shop,133 Beaumont St,Hamilton,True,http://hunteranimalwatch.com.au/,(02) 4961 6133,-32.9245371,151.7469266,63545.700375206376,2247.47
STR_0689,Farm and Home,12 Nabiac St,Nabiac,False,https://www.farmandhome.com.au/?utm_source=google&utm_medium=organic&utm_campaign=gmb,(02) 6554 1204,-32.097566,152.378233,794.0016326894129,28.08
STR_0690,Just For Pets,5/6 Bagnall Beach Rd,Salamander Bay,True,https://justforpets.com.au/,(02) 4982 7777,-32.7364709,152.1087303,11502.360525304315,406.81
STR_0691,David Bones,40a Victoria Parade,Nelson Bay,False,https://www.davidbones.au/,0431 082 724,-32.71861870000001,152.1477255,10102.92535599786,357.32
STR_0692,Furevables Pet Grooming Boutique,26 Farm Rd,Fingal Bay,False,http://www.furevables.com.au/,0417 772 992,-32.7461029,152.1662169,4403.0958037717055,155.73
STR_0693,Kmart Salamander Bay,2 Town Centre Cct,Salamander Bay,True,https://www.kmart.com.au/store-detail/Kmart+Salamander+Bay?utm_source=google&utm_medium=organic&utm_campaign=googleplaces&utm_content=kmart+salamander+bay,(02) 4919 2600,-32.7347004,152.107226,11608.830314777082,410.58
STR_0694,Petstock Taylors Beach,Tenancy 5/60 Port Stephens Dr,Taylors Beach,True,https://www.petstock.com.au/store/petstock-taylors-beach-2190?utm_term=plcid_11684995591672410104&utm_source=google&utm_medium=organic&utm_campaign=Google+My+Business&utm_content=Petstock+Taylors+Beach,(02) 4926 7286,-32.7551115,152.07054,3808.0017444243217,134.68
STR_0695,Port Stephens Pet Warehouse,4/9 Shearwater Dr,Taylors Beach,False,https://m.facebook.com/pspetwarehouse/,(02) 4919 0495,-32.7517791,152.0692416,3483.6912706046674,123.21
STR_0696,Old Mates Roo Bites,Lemon Tree Passage NSW 2319,Lemon Tree Passage,False,http://www.oldmatesroobites.com.au/,0499 416 050,-32.7326672,152.032253,5199.507388928789,183.89
STR_0697,Bunnings Port Stephens,Corner Port Stephens Drive &,Taylors Beach,True,https://www.bunnings.com.au/stores/nsw/port-stephens?utm_source=google&utm_medium=places&utm_content=bunnings-port-stephens&utm_campaign=googleplaces,(02) 4916 3100,-32.7485704,152.0705682,4301.479552873163,152.13
STR_0698,Spotlight Taylors Beach,T3,Taylors Beach,True,https://www.spotlightstores.com/en-au/store/new-south-wales/taylors-beach/s201?utm_source=google&utm_medium=organic&utm_campaign=Google+My+Business&utm_content=Spotlight+Taylors+Beach,(02) 4008 4061,-32.7551241,152.0705346,3808.409166036454,134.69
STR_0699,Salvos Stores Port Stephens,Unit 2/165 Salamander Way,Salamander Bay,True,https://www.salvosstores.com.au/stores/nsw/2317-port_stephens-308612,(02) 4908 8686,-32.7373359,152.1072548,11303.496241726962,399.78
STR_0700,The Reject Shop,2 Town Centre Cct,Salamander Bay,True,https://www.rejectshop.com.au/stores/2365/salamander-bay,(02) 9044 5039,-32.7358237,152.1073809,11495.00145811531,406.55
STR_0701,Friendly Grocer,261 Soldiers Point Rd,Salamander Bay,True,https://friendlygrocer.com.au/friendly-grocer-salamander-bay,(02) 4982 7327,-32.7219933,152.0772862,7089.563443015835,250.74
STR_0702,Vinnies Tanilba Bay,67 President Wilson Walk,Tanilba Bay,True,https://www.vinnies.org.au/nsw/shops/tanilba-bay?utm_term=plcid_14226549925374408895&utm_source=google&utm_medium=organic&utm_campaign=Google%20My%20Business&utm_content=Vinnies%20Tanilba%20Bay,(02) 4982 3469,-32.7349126,152.0022683,5582.460317652547,197.44
STR_0703,PETQuarters,58 Shipley Dr,Rutherford,True,https://www.petquarters.com.au/,(02) 4937 6466,-32.7107743,151.5107561,18225.205109500723,644.58
STR_0704,Rover Pet Products,Unit 2/148 Racecourse Rd,Rutherford,False,https://www.roverpetproducts.com.au/,1300 176 837,-32.7138248,151.5072356,15952.052154531291,564.19
STR_0705,Petbarn Rutherford,Primewest,Rutherford,True,https://www.petbarn.com.au/store-finder/rutherford?utm_content=local_seo,(02) 4932 1357,-32.7106631,151.5119614,18748.96091742141,663.11
STR_0706,Kirkwoods Produce Co,4 Johnson St,Maitland,False,https://www.kirkwoodproduce.com.au/,(02) 4932 8711,-32.7246277,151.5422437,19499.52376066419,689.65
STR_0707,Raw Attitude Pet Food,24 Belmore Rd,Lorn,True,https://raw-attitude-pet-food.square.site/,(02) 4052 9812,-32.7282263,151.5572246,12191.306723051151,431.18
STR_0708,Furneys Stockfeeds,78 Racecourse Rd,Rutherford,True,https://www.furneysstockfeeds.com.au/,(02) 4932 4455,-32.7155647,151.5133666,18697.105356168464,661.27
STR_0709,Maxi Save,24 Bulwer St,Maitland,True,https://www.facebook.com/maxisavebargins/,(02) 4017 7166,-32.7334185,151.5548249,11563.061068868252,408.96
STR_0710,Belmore Road Grocer,23 Belmore Rd,Lorn,False,http://www.facebook.com/belmorerdgrocer/,(02) 4933 6405,-32.7284107,151.5577229,11977.84286628732,423.63
STR_0711,Farmland Co.,5 Kyle St,Rutherford,False,http://www.farmlandco.com.au/,(02) 4932 0855,-32.7077421,151.4983219,10331.432693226903,365.4
STR_0712,Pennhari Grooming,9 Wattlebird Cl,Aberglasslyn,False,https://www.facebook.com/share/1BmfySJJAX/,,-32.7061774,151.5316283,22279.86665568028,787.99
STR_0713,Kmart Maitland,Maitland Riverside Plaza,Maitland,True,https://www.kmart.com.au/store-detail/Kmart+Maitland?utm_source=google&utm_medium=organic&utm_campaign=googleplaces&utm_content=kmart+maitland,(02) 4015 2300,-32.733865,151.5561263,11148.649666618528,394.3
STR_0714,Hot Bargain Pender Place,44 Elgin St,Maitland,True,https://www.hotbargain.com.au/,(02) 4023 8810,-32.7345314,151.553571,11573.818362865344,409.34
STR_0715,Bunnings Maitland,Cnr Bungaree St &,Maitland,True,https://www.bunnings.com.au/stores/nsw/maitland?utm_source=google&utm_medium=places&utm_content=bunnings-maitland&utm_campaign=googleplaces,(02) 4939 1400,-32.725282,151.54119,19372.96846043311,685.18
STR_0716,Toymate Rutherford,Shop 06/366 New England Hwy,Rutherford,True,https://toymate.com.au/,(02) 9174 7206,-32.7086188,151.5088033,16993.44938068138,601.02
STR_0717,Lifeline Shop Rutherford,Unit 2/52 Shipley Dr,Rutherford,False,https://lifelinedirect.org.au/hunter/shops/rutherford-lifeline-shop,(02) 4072 1468,-32.7113357,151.5109122,18286.49022869008,646.75
STR_0718,Petbarn East Maitland,3/2A New England Hwy,East Maitland,True,https://www.petbarn.com.au/store-finder/east-maitland?utm_content=local_seo,(02) 4933 9577,-32.761044,151.595971,26042.840120246365,921.08
STR_0719,Wonder Joint Equine & Canine Supplements,71 Brandy Hill Dr,Brandy Hill,False,http://www.wonderjoint.com.au/,(02) 4988 6128,-32.6845879,151.6943343,1133.1211636387598,40.08
STR_0720,Hicks Hay & Grain,364 Clarence Town Rd,Woodville,False,http://www.hickshay.com/,(02) 4930 1234,-32.6784782,151.6238236,1986.5447331230216,70.26
STR_0721,Spar Express Morpeth,1/165 Swan St,Morpeth,True,,(02) 4933 9502,-32.7252154,151.6245412,8941.059197915745,316.23
STR_0722,Petstock Heatherbrae,2222/2232 Pacific Hwy,Heatherbrae,True,https://www.petstock.com.au/store/petstock-heatherbrae-2070?utm_term=plcid_1688883888746920164,(02) 4983 2992,-32.7929014,151.726594,1454.3520350000224,51.44
STR_0723,Petbarn Heatherbrae,Supa Centre,Heatherbrae,True,https://www.petbarn.com.au/store-finder/Heatherbrae?utm_content=local_seo,(02) 4013 8999,-32.7955013,151.7204158,970.3654318185844,34.32
STR_0724,Bunnings Heatherbrae,8 Griffin St,Heatherbrae,True,https://www.bunnings.com.au/stores/nsw/heatherbrae?utm_source=google&utm_medium=places&utm_content=bunnings-heatherbrael&utm_campaign=googleplaces,(02) 4988 5500,-32.7929959,151.7251474,1343.65867520418,47.52
STR_0725,Pets n Things,1 Molly Morgan Dr,East Maitland,True,http://petsnthings.com.au/,0406 427 419,-32.7638022,151.5909028,22360.09410584085,790.83
STR_0726,Blooms The Chemist Green Hills,Stockland Green Hills Shop 1028,East Maitland,True,https://www.bloomsthechemist.com.au/store-green-hills?utm_source=google&utm_medium=organic&utm_campaign=local_seo&utm_term=green-hills,(02) 4934 7078,-32.7627913,151.5913572,22802.53908227216,806.47
STR_0727,Stockland Green Hills,1 Molly Morgan Dr,East Maitland,True,https://www.stockland.com.au/shopping-centres/centres/stockland-green-hills,(02) 4931 0400,-32.7627913,151.5913572,22802.53908227216,806.47
STR_0728,Harry Hartog Green Hills,Shop 2020/1 Molly Morgan Dr,East Maitland,False,https://www.harryhartog.com.au/pages/bookstores/green-hills,(02) 4934 3663,-32.7619752,151.591917,23330.200526758657,825.14
STR_0729,C9 Chocolate and Gelato Maitland,Shop 2046/1 Molly Morgan Dr,East Maitland,True,http://www.c9gelato.com.au/,(02) 4030 8300,-32.7622284,151.5904847,22802.34433255974,806.47
STR_0730,Kmart Green Hills,Green Hills Shopping Centre,East Maitland,True,https://www.kmart.com.au/store-detail/Kmart+Green+Hills?utm_source=google&utm_medium=organic&utm_campaign=googleplaces&utm_content=kmart+green+hills,(02) 4936 3600,-32.7627913,151.5913572,22802.53908227216,806.47
STR_0731,Petstock Cessnock,13-15 Cessnock St,Cessnock,True,https://www.petstock.com.au/store/petstock-cessnock-2132?utm_term=plcid_4252301365061499203,(02) 4991 5520,-32.8415882,151.3566593,17642.910410113152,623.99
STR_0732,Pets Domain,10 Darwin St,Cessnock,True,https://petsdomain.com.au/,(02) 4060 9001,-32.8354932,151.3514734,19415.666128521894,686.69
STR_0733,Cessnock Pet & Greyhound Supplies,99 Wollombi Rd,Cessnock,True,https://www.cessnockpetandgreyhounds.com.au/?utm_source=google&utm_medium=organic&utm_campaign=gmb,(02) 4991 4383,-32.8396307,151.3426271,18441.399209964027,652.23
STR_0734,Petstock Country Goldmans,56 Cumberland St,Cessnock,True,https://www.petstock.com.au/store/petstock-country-goldmans-2134,(02) 4990 1093,-32.8395581,151.3567123,18020.93213958607,637.36
STR_0735,Woof Spark,229 Vincent St,Cessnock,True,https://www.woofspark.com.au/cessnock-dog-grooming/,0435 720 462,-32.8404711,151.3550244,18291.99738322139,646.95
STR_0736,Pamper Paws by Krystal,467 Mount View Rd,Mount View,False,http://www.pamperpawsbykrystal.com.au/,0431 227 078,-32.8342079,151.3083493,7007.734855272478,247.85
STR_0737,Cessnock Veterinary Centre & Hospital,193 Wollombi Rd,Cessnock,True,http://cessnockvet.com.au/,(02) 4991 2377,-32.833368,151.35397,19193.06617755678,678.82
STR_0738,Bunnings Cessnock,249/255 Vincent St,Cessnock,True,https://www.bunnings.com.au/stores/nsw/cessnock?utm_source=google&utm_medium=places&utm_content=bunnings-cessnock&utm_campaign=googleplaces,(02) 4991 9500,-32.8421858,151.3536907,18134.53561349553,641.38
STR_0739,The Chemist Cessnock,52A Vincent St,Cessnock,False,,(02) 4990 1403,-32.8346683,151.3565873,18638.667231261796,659.21
STR_0740,Flamingo House Hunter Valley,72 Love St,Cessnock,False,https://www.flamingohouse.com.au/,0488 910 614,-32.8231394,151.3504861,18097.85785265524,640.08
STR_0741,Eaton's Mitre 10 Cessnock,281 Vincent St,Cessnock,False,https://www.mitre10.com.au/stores/nsw/cessnock-eatons-mitre-10-784473,(02) 4050 6500,-32.8448559,151.3540544,17217.947218686168,608.96
STR_0742,Dollar warehouse Cessnock,1/3 Charlton St,Cessnock,True,,0450 466 668,-32.8349596,151.3555269,18829.959461889262,665.97
STR_0743,The Reject Shop,5 Charlton St,Cessnock,True,https://www.rejectshop.com.au/stores/2275/cessnock,(02) 9127 8841,-32.836691,151.355289,18763.346735161045,663.62
STR_0744,Cessnock Day Night Pharmacy,202 Wollombi Rd,Cessnock,True,https://www.cessnockpharmacies.com.au/contact/Cessnock-Pharmacy-Day-Night?mode=live,(02) 4990 3485,-32.8333917,151.3524699,19374.376498109457,685.23
STR_0745,Belle Property Hunter Region - Hunter Valley,Shop 1a/2 North Ave,Cessnock,False,https://www.belleproperty.com/hunter-valley/,(02) 4018 1000,-32.8351936,151.3542482,19056.839592697554,674.0
STR_0746,Salvos Stores Cessnock,50 Vincent St,Cessnock,True,https://www.salvosstores.com.au/stores/nsw/2325-cessnock-8636,(02) 4990 8925,-32.83461880000001,151.3569043,18578.984896843565,657.1
STR_0747,Kurri Rural & Pet Produce,9/63 Northcote St,Kurri Kurri,False,https://www.kurriproduce.com.au/?utm_source=google&utm_medium=organic&utm_campaign=gmb,(02) 4937 1692,-32.8117285,151.4779737,12284.238789614878,434.47
STR_0748,FoodWorks Weston,96 Cessnock Rd,Weston,True,https://foodworks-weston.myfoodworks.com.au/,(02) 4009 4993,-32.8147931,151.4561886,11891.77976987781,420.59
STR_0749,Abermain Chemist,193 Cessnock Rd,Abermain,False,https://abermainchemist.com.au/,(02) 4930 4442,-32.8108486,151.432702,6442.575290075222,227.86
STR_0750,Weston Discount Pharmacy and Post Office,25-29 Station St,Weston,False,https://www.medadvisor.com.au/Network/WestonDiscountPharmacy,(02) 4937 1173,-32.814713,151.45911,12477.91658555988,441.32
STR_0751,Excelpro Australia,40 Johnson Ave,Weston,False,https://excelpro.com.au/,1300 401 080,-32.8124895,151.468777,12503.23970947744,442.21
STR_0752,Branxton Pet World,3 Clift St,Branxton,False,https://m.facebook.com/pages/Branxton-Pet-World/196723493721620,(02) 4938 1163,-32.656219,151.3519299,5624.466343960337,198.92
STR_0753,Petbarn Huntlee,T4 & 5,North Rothbury,True,https://www.petbarn.com.au/store-finder/huntlee,(02) 4046 1222,-32.6679714,151.3494812,5576.6917180819455,197.24
STR_0754,ALDI,Shop 12 Well St,North Rothbury,True,https://www.aldi.com.au/storelocator/l/north-rothbury/12-well-street/g593,13 25 34,-32.67001,151.35065,5616.099972745828,198.63
STR_0755,Hungerford Meat Co.,47 Maitland St,Branxton,False,http://www.hungerfordmeatco.com.au/,(02) 4938 1435,-32.6558163,151.3531184,5590.835005484584,197.74
STR_0756,C&N Mitre 10 Huntlee,1 Assembly Rd,North Rothbury,False,https://www.mitre10.com.au/stores/nsw/branxton-c-n-mitre-10-872416,(02) 4938 2121,-32.6676908,151.3473587,5512.74727048145,194.97
STR_0757,Prop That! - Gifts & Homewares,67 High St,Greta,False,http://www.propthat.com.au/,0427 760 977,-32.6767932,151.3888261,4693.996091223639,166.02
STR_0758,Bear-Cats & Co.,Bridge St,Branxton,False,http://www.bearcatsandco.com.au/,0400 302 842,-32.6607265,151.3515244,5731.497525028257,202.71
STR_0759,Petstock Tamworth,101 Lockheed St,Taminda,True,https://www.petstock.com.au/store/petstock-tamworth-2086?utm_term=plcid_11481832641709749203,(02) 6762 5403,-31.0891015,150.9087862,21114.26953977743,746.76
STR_0760,Tamworth Pet Centre,250 Peel St,Tamworth,True,https://tamworthpetcentre.com.au/?utm_source=google&utm_medium=organic&utm_campaign=gmb,(02) 6766 5016,-31.087867,150.9275231,16486.02123766131,583.07
STR_0761,Petbarn Tamworth,Tamworth Homespace,Hillvue,True,https://www.petbarn.com.au/store-finder/tamworth?utm_content=local_seo,(02) 8935 7605,-31.1296527,150.9233544,14787.493579631304,523.0
STR_0762,Tamworth Homespace,437 Goonoo Goonoo Rd,Hillvue,True,,(02) 6554 5044,-31.12931069999999,150.9234212,14916.405964854,527.56
STR_0763,Furneys Stockfeeds - Tamworth,7 Wallamore Rd,Tamworth,True,http://www.furneysstockfeeds.com.au/,(02) 6762 1363,-31.0922799,150.896439,16930.31932714455,598.79
STR_0764,North Home Variety Tamworth,451 Peel St,Tamworth,True,https://www.localsearch.com.au/profile/smart-dollar/tamworth-nsw/H5Fd,(02) 6766 7999,-31.0930099,150.9313507,16892.056696818272,597.43
STR_0765,Tamworth Tropicals,5 Hillvue Rd,South Tamworth,True,,(02) 6766 4116,-31.1105426,150.9155766,19994.062383502,707.15
STR_0766,Ten Tops Tamworth,174-176 Peel St,Tamworth,True,https://www.tentops.com.au/,(02) 6533 1091,-31.0823112,150.9227367,15655.509150176653,553.7
STR_0767,The Garden Shed Tamworth,364 Goonoo Goonoo Rd,Tamworth,True,,(02) 6762 8466,-31.1207723,150.924235,17935.985088424994,634.36
STR_0768,Ziggy's Pet Boutique,81 Denison St,Tamworth,False,,,-31.0950509,150.91806,23510.687711272305,831.52
STR_0769,Hazells Farm & Fertilizer Services,1 Wirraway St,Taminda,False,https://www.hazells.com.au/?utm_source=google&utm_medium=organic&utm_campaign=gmb,(02) 6762 0115,-31.0906772,150.9070437,21665.7028976548,766.27
STR_0770,Bunnings Tamworth,Corner Jewry &,Tamworth,True,https://www.bunnings.com.au/stores/nsw/tamworth?utm_source=google&utm_medium=places&utm_content=bunnings-baldivis&utm_campaign=googleplaces,(02) 6765 1300,-31.0888799,150.9077754,21032.365375142133,743.87
STR_0771,Friendly Grocer,56 Single St,Werris Creek,True,http://friendlygrocer.com.au/,(02) 6768 7006,-31.3499736,150.6473508,1367.5306006440942,48.37
STR_0772,Steph's Dog Grooming & Retreat,59 Porcupine Ln,Tintinhull,False,https://www.stephsdoggroomingandretreat.com.au/,0402 775 071,-31.07381119999999,151.0218243,460.8754912154979,16.3
STR_0773,Valley Produce Co.,989/991 Armidale Rd,Nemingha,True,https://www.valleyproduceco.com.au/,(02) 6765 8959,-31.1244832,150.9836195,2160.849483427329,76.42
STR_0774,Kootingal Mitre 10,24 Gate St,Kootingal,False,http://shop.truevalue.com.au/,(02) 6760 3799,-31.058449,151.0553259,2042.8517440506555,72.25
STR_0775,Sophie Blue Dog Treats,426 New England Gully Rd,Moonbi,False,http://www.sophiebluedogtreatery.au/,0428 140 464,-30.983891,151.068451,93.14314470150704,3.29
STR_0776,Pursehouse Rural Moonbi,New England Hwy,Moonbi,True,,(02) 5776 6000,-31.0249389,151.0686747,1343.51394788822,47.52
STR_0777,Bendemeer General Store,109-111 Caroline St,Bendemeer,True,https://www.facebook.com/share/184MDgtLsg/?mibextid=wwXIfr,0429 237 352,-30.8835589,151.1547645,216.4147464012502,7.65
STR_0778,Bendemeer Tourist Park,19 Havannah St,Bendemeer,True,http://www.bendemeertouristpark.com.au/,(02) 6769 6604,-30.8807946,151.1582594,216.4248775029017,7.65
STR_0779,Crazy Sam's,31-35 Dalgarno St,Coonabarabran,True,https://www.facebook.com/crazysamscoona/,(02) 6842 2379,-31.2734283,149.27629,2447.5065735233743,86.56
STR_0780,Smokin Halters,4 Dows Ln,Coonabarabran,False,,0416 737 342,-31.264512,149.2854601,2364.2199204217286,83.62
STR_0781,Coonabarabran Chemist,41 John St,Coonabarabran,False,http://www.facebook.com/CoonabarabranChemist,(02) 6842 1815,-31.2750979,149.2781681,2446.814056638674,86.54
STR_0782,Feathers Cafe,66 Cassilis St,Coonabarabran,False,https://m.facebook.com/cafefeathers/,(02) 6842 1141,-31.2752778,149.2791667,2446.498316914431,86.53
STR_0783,Pursehouse Rural Coonabarabran,24 Gardener St,Coonabarabran,True,https://www.pursehouserural.com.au/locations/nsw/coonabarabran/,(02) 6849 2330,-31.2569608,149.2818437,2071.26507217012,73.26
STR_0784,Seasons of New England,31 Salisbury St,Uralla,False,http://www.seasonsofnewengland.com.au/,0434 408 163,-30.6427125,151.4997474,2437.712806343736,86.22
STR_0785,FoodWorks,100 Bridge St,Uralla,True,http://www.foodworks.com.au/,(02) 6778 4502,-30.6424425,151.4995559,2438.2202205286058,86.23
STR_0786,Uralla Pharmacy,70/74 Bridge St,Uralla,False,https://www.localsearch.com.au/profile/uralla-pharmacy/armidale-nsw/pzge?utm_source=google&utm_medium=organic&utm_campaign=gmb-website-button,(02) 6778 5011,-30.6416724,151.5005041,2438.7877663668487,86.25
STR_0787,Friendly Grocer Boggabri,145-147 Merton St,Boggabri,True,https://friendlygrocer.com.au/friendly-grocer-boggabri,(02) 6743 4201,-30.7040453,150.0442761,884.6685821980398,31.29
STR_0788,AGnVET RURAL - Wee Waa,81-83 Boolcarrol Rd,Wee Waa,True,https://agnvetrural.com.au/,(02) 6795 3422,-30.2257949,149.4269288,1565.5645147877565,55.37
STR_0789,Nutrien Ag Solutions | Wee Waa,70 Boolcarrol Rd,Wee Waa,True,https://www.nutrienagsolutions.com.au/branch/wee-waa,(02) 6795 0100,-30.2268389,149.4276157,1572.3903471077826,55.61
STR_0790,Wee Waa Mitre 10,98 Rose St,Wee Waa,False,https://www.mitre10.com.au/stores/nsw/wee-waa-wee-waa-mitre-10-783879,(02) 6795 4551,-30.225238,149.4441595,1586.7401305245414,56.12
STR_0791,Friendly Grocer Baradine,43-45 Wellington St,Baradine,True,,(02) 6843 1678,-30.9493266,149.0671174,585.9618702186166,20.72
STR_0792,B&W Rural Mungindi,35 Bucknell St,Mungindi,True,http://www.bwrural.com/,(02) 6705 7000,-28.979804,148.996097,350.8082179271885,12.41
STR_0793,Mungindi Chemist,174 St George St,Mungindi,True,http://www.revivepharmacy.com.au/,(02) 6753 2770,-28.9768829,148.988875,350.8638802680367,12.41
STR_0794,Nutrien Ag Solutions | Mungindi,162 St George St,Mungindi,True,https://www.nutrienagsolutions.com.au/branch/Mungindi,(02) 6753 2200,-28.9771738,148.9891882,350.8603263235728,12.41
